19,1,0.328,29.0403,79.2007,987.021,1.7187,230.587,0.3501,1380,119.6942,30.2311
22,1,0.457,30.135,61.1101,1003.14,1.6489,117.849,0.378,1386,120.301,30.4183
29,1,0.73,31.1201,59.9099,1002.65,1.8334,97.1003,0.2879,1386,120.27,30.1819
24,1,0.532,30.554,60.439,1002.87,1.4026,82.3103,0.3238,1386,120.598,30.0911
33,1,0.438,30.292,56.8198,988.855,1.0051,94.2518,0.2638,1386,119.7183,30.2366
36,1,0.292,31.5854,50.4658,987.479,1.0946,69.9079,0.3501,1386,119.6942,30.2311
43,1,0.635,28.1887,54.2348,1002.04,0.8254,276.177,0.3304,1394,120.211,30.21
43,1,0.604,26.811,55.6196,997.364,0.8708,101.599,0.6765,1394,120.063,30.2747
37,1,0.714,28.9695,44.511,999.633,0.3846,140.707,0.3528,1394,120.19,30.2692
54,1,0.721,28.444,44.8544,999.709,0.304,144.578,0.3719,1394,120.157,30.2897
53,1,0.788,28.3592,49.7163,1001.41,0.4169,86.9853,0.3133,1394,120.12,30.3119
48,1,0.716,27.9282,51.4511,1003.04,0.7804,70.674,0.378,1394,120.301,30.4183
32,1,0.66,28.9608,56.1549,1002.41,0.7203,195.465,0.2879,1394,120.27,30.1819
37,1,0.565,24.536,49.794,982.966,1.7656,48.8954,0.5628,1394,120.088,30.1808
45,1,0.627,26.6414,58.0563,1002.75,0.3555,178.665,0.3299,1394,120.605,29.9919
45,1,0.385,27.099,55.7853,988.956,1.3887,236.027,0.2638,1394,119.7183,30.2366
42,1,0.373,28.1551,53.2309,987.579,1.7088,245.39,0.3501,1394,119.6942,30.2311
83,1,1.085,30.2623,58.178,1010.31,2.0083,29.7721,0.3304,1417,120.211,30.21
64,1,0.98,30.8186,56.1306,1005.05,2.4202,102.726,0.6765,1417,120.063,30.2747
74,1,1.1915,29.5527,53.8534,999.214,1.2154,91.8276,0.5401,1417,120.127,30.2456
65,1,0.784,29.9999,56.7382,1007.66,1.6153,107.261,0.3528,1417,120.19,30.2692
91,1,1.157,30.1134,55.3945,1007.65,1.2052,118.092,0.3719,1417,120.157,30.2897
75,1,1.121,30.3565,55.5766,1009.37,1.9969,82.8462,0.3133,1417,120.12,30.3119
91,1,0.9635,30.3398,59.9317,1011.45,3.1474,91.0598,0.378,1417,120.301,30.4183
96,1,1.145,30.3054,57.3497,1010.7,2.5859,80.6601,0.2879,1417,120.27,30.1819
43,1,0.374,30.3777,58.9715,1011.16,1.586,105.742,0.3299,1417,120.605,29.9919
60,1,0.627,31.4953,54.7006,996.226,2.5785,101.97,0.2638,1417,119.7183,30.2366
66,1,0.555,31.8454,54.9674,994.726,2.5746,93.5505,0.3501,1417,119.6942,30.2311
76,1,0.658,30.2293,61.9034,1008.96,2.9015,63.5759,0.3499,1417,119.954,30.054
83,1,0.647,29.4001,63.7046,1010.19,3.1411,58.1594,0.2659,1417,119.946,30.049
